comment,label
I agree with you on this point.,safe
Ghatiya insaan ho tum.!,severe
"Bas ab aur sunna nahi, tum saale paagal ho. 😊!",severe
Arre Stop karo ye faltu posts.,warning
"Arre Ye baat bilkul galat hai, soch lo. 😂",warning
"Aise mat bolo, ajeeb lagta hai. 😡",warning
"Kya bakwaas likhta hai tu, band kar. 😂😂!",severe
Tujhse badi bewakoofi kisi mein nahi.,severe
Tu bilkul chutiya hai. 😂,severe
Ghatiya kaam kiya tumne. abhi 😂😂,warning
"Bakwas band kar, samajh nahi aata kya? 🙂",warning
"Gandu aadmi, hat pagle. Abhi 🙏",severe
Hello Useful info — saved it 🙏 😊,safe
"Tu thoda sudhar, yaar.",warning
"Bakwas band kar, samajh nahi aata kya? 😂",warning
I agree with you on this point.,safe
Tu bilkul chutiya hai.,severe
Hello I agree with you on this point.,safe
"This helped me a lot, thanks.",safe
Stop karo ye faltu posts.,warning
"This helped me a lot, thanks.",safe
Ghatiya insaan ho tum.,severe
Ghatiya kaam kiya tumne. 😂😂,warning
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
I agree with you on this point.,safe
"Please bhai, thoda mature bano.",warning
"Hi Good job yaar, shandar!",safe
Ghatiya insaan ho tum.,severe
Tera dimag kharab hai yaar. 🙂,severe
"Kya bakwaas likhta hai tu, band kar. 😂",severe
Can you explain this please? kya kar rahe ho?  😂😂,safe
"Aise mat bolo, ajeeb lagta hai. 😊",warning
"This helped me a lot, thanks.",safe
Useful info — saved it 🙏 😊,safe
Tu bilkul chutiya hai. 😒,severe
Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
Stop karo ye faltu posts. 🙏,warning
"Aise mat bolo, ajeeb lagta hai. 😂😂",warning
Tujhse badi bewakoofi kisi mein nahi.!!,severe
"Great work, keep it up! 😒 🙏",safe
"Hi Good job yaar, shandar!",safe
Tu bilkul chutiya hai. Hatao 😒,severe
"Arey Chalo theek hai, par agli baar dhyaan rakho.",warning
"Arey Aise mat bolo, ajeeb lagta hai.",warning
Tu bilkul chutiya hai. 🙄!,severe
"Tumse expect nahi tha, thoda behtar karo. please 👍",warning
"Kya bakwaas likhta hai tu, band kar.",severe
Ghatiya insaan ho tum. Abhi 😊,severe
"Arey Please bhai, thoda mature bano. 👍",warning
"Arre Chalo theek hai, par agli baar dhyaan rakho. 👌",warning
"Tumhara koi ilaaj nahi, bas ruk ja. 😊",severe
"Hi Good job yaar, shandar! 🙄",safe
"Itna bekaar kaam, tumhe sharam nahi aati?!!",severe
"Bas ab aur sunna nahi, tum saale paagal ho. 😊",severe
Tujhse badi bewakoofi kisi mein nahi. 😊,severe
"Tu thoda sudhar, yaar.",warning
"Chalo theek hai, par agli baar dhyaan rakho.",warning
Kya aap isko thoda aur detail mein bata sakte ho?,safe
Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Arey Chalo theek hai, par agli baar dhyaan rakho. 🙏",warning
Tera dimag kharab hai yaar.!,severe
Arre Stop karo ye faltu posts.,warning
Tera dimag kharab hai yaar.,severe
Tera dimag kharab hai yaar. 🙂!!,severe
Tera dimag kharab hai yaar.!!,severe
"Aise mat bolo, ajeeb lagta hai.",warning
Ghatiya kaam kiya tumne. 🙄,warning
Tera dimag kharab hai yaar.!,severe
"Tumhara koi ilaaj nahi, bas ruk ja. 😒",severe
"Saala bakwas banda, hat ja.!!",severe
"Hi Great work, keep it up! 😒",safe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
Arre Stop karo ye faltu posts.,warning
"Gandu aadmi, hat pagle. 😂😂!",severe
Hi Kya aap isko thoda aur detail mein bata sakte ho?,safe
Tera dimag kharab hai yaar. Bhag 😒,severe
"Saala bakwas banda, hat ja.",severe
Jyada bakwaas mat kar yaar. 🙏,warning
"Hello Thanks for sharing, bahut useful hai.",safe
"Arre Ye baat bilkul galat hai, soch lo.",warning
"Hello This helped me a lot, thanks.",safe
"Arre Tu thoda sudhar, yaar.",warning
"Arre Tumse expect nahi tha, thoda behtar karo.",warning
Useful info — saved it 🙏,safe
I agree with you on this point. shandar,safe
"Hello Hey , shaam karo 🙂",safe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
"Hi This helped me a lot, thanks.",safe
"Bakwas band kar, samajh nahi aata kya?",warning
"Bakwas band kar, samajh nahi aata kya?",warning
"Tumhara koi ilaaj nahi, bas ruk ja. Hatao 👍!!!",severe
"Good job yaar, shandar!",safe
Ghatiya insaan ho tum.!!,severe
Tera dimag kharab hai yaar. Bhag 👍,severe
Tujhse badi bewakoofi kisi mein nahi. 🙂,severe
I agree with you on this point. 😒,safe
Hello Useful info — saved it 🙏 😂,safe
"This helped me a lot, thanks. 🙏",safe
"Please bhai, thoda mature bano.",warning
Tujhse badi bewakoofi kisi mein nahi. 😡!,severe
Interesting point — mujhe pasand aaya.,safe
"Saala bakwas banda, hat ja. Abhi!!!",severe
"Gandu aadmi, hat pagle.",severe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
"Saala bakwas banda, hat ja. 😡",severe
Tujhse badi bewakoofi kisi mein nahi.,severe
"Great work, keep it up! 😒",safe
Can you explain this please? kya kar rahe ho?  🙂,safe
"Arey Tu thoda sudhar, yaar. 😡",warning
"Great work, keep it up! 😒",safe
Tu bilkul chutiya hai.,severe
"Thanks for sharing, bahut useful hai.",safe
"Ye baat bilkul galat hai, soch lo.",warning
Useful info — saved it 🙏 😂😂,safe
Tera dimag kharab hai yaar.,severe
Hello I agree with you on this point.,safe
"Aise mat bolo, ajeeb lagta hai. 🙂",warning
Tu bilkul chutiya hai.,severe
"Great work, keep it up! 😒",safe
"Hey Great work, keep it up! 😒 badiya",safe
Kya aap isko thoda aur detail mein bata sakte ho?,safe
Tu bilkul chutiya hai.,severe
"Bas ab aur sunna nahi, tum saale paagal ho. 😂",severe
"Gandu aadmi, hat pagle.",severe
Arre Stop karo ye faltu posts.,warning
"This helped me a lot, thanks.",safe
Useful info — saved it 🙏,safe
"Tu thoda sudhar, yaar. thoda",warning
"Hello Hey , shaam karo 🙂",safe
Ghatiya insaan ho tum. 👍!,severe
I agree with you on this point.,safe
Tera dimag kharab hai yaar.!,severe
"Chalo theek hai, par agli baar dhyaan rakho. please 🙂",warning
"Tumse expect nahi tha, thoda behtar karo.",warning
"Gandu aadmi, hat pagle.",severe
Hi I agree with you on this point.,safe
"Itna bekaar kaam, tumhe sharam nahi aati? Bhag!!",severe
"Arre Tumse expect nahi tha, thoda behtar karo.",warning
Ghatiya kaam kiya tumne.,warning
"Great work, keep it up! 😒 😒",safe
"Gandu aadmi, hat pagle. 😡",severe
"Bas ab aur sunna nahi, tum saale paagal ho. 😂",severe
"Tumse expect nahi tha, thoda behtar karo.",warning
Tu bilkul chutiya hai.,severe
Hello Kya aap isko thoda aur detail mein bata sakte ho?,safe
Kya aap isko thoda aur detail mein bata sakte ho?,safe
Tujhse badi bewakoofi kisi mein nahi. Saala 🙄!,severe
"Please bhai, thoda mature bano. please 👍",warning
"Itna bekaar kaam, tumhe sharam nahi aati? 🙏!!",severe
"Hey , shaam karo 🙂",safe
I agree with you on this point.,safe
"Tumhara koi ilaaj nahi, bas ruk ja. Hatao",severe
"Aise mat bolo, ajeeb lagta hai. 🙄",warning
"Hello Good job yaar, shandar!",safe
Ghatiya insaan ho tum.,severe
"Itna bekaar kaam, tumhe sharam nahi aati? Hatao 😒!!",severe
Interesting point — mujhe pasand aaya.,safe
"Bas ab aur sunna nahi, tum saale paagal ho.!",severe
"Arre Ye baat bilkul galat hai, soch lo. 👍",warning
Stop karo ye faltu posts.,warning
"Arre Tumse expect nahi tha, thoda behtar karo. 😡",warning
Tujhse badi bewakoofi kisi mein nahi. 🙄!!,severe
Ghatiya insaan ho tum. Saala 😒,severe
Ghatiya kaam kiya tumne.,warning
"Tumse expect nahi tha, thoda behtar karo.",warning
"Thanks for sharing, bahut useful hai. 😡",safe
I agree with you on this point.,safe
"Arey Tumse expect nahi tha, thoda behtar karo. 🙂",warning
"This helped me a lot, thanks. 😂",safe
"Good job yaar, shandar!",safe
"Hey , shaam karo 🙂 😒",safe
Stop karo ye faltu posts. 🙏,warning
"Kya bakwaas likhta hai tu, band kar. 🙄",severe
Kya aap isko thoda aur detail mein bata sakte ho? 🙄,safe
"Great work, keep it up! 😒",safe
"Bakwas band kar, samajh nahi aata kya?",warning
"Tumse expect nahi tha, thoda behtar karo.",warning
Ghatiya insaan ho tum. 😡,severe
"Gandu aadmi, hat pagle. 😂!!!",severe
"Thanks for sharing, bahut useful hai.",safe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"Tu thoda sudhar, yaar. 😊",warning
"Hi Good job yaar, shandar!",safe
Tu bilkul chutiya hai.,severe
"Aise mat bolo, ajeeb lagta hai.",warning
"Saala bakwas banda, hat ja. Abhi 🙏",severe
"Itna bekaar kaam, tumhe sharam nahi aati? Hatao 👍",severe
I agree with you on this point.,safe
"Hello Good job yaar, shandar! 👌",safe
Ghatiya insaan ho tum. Hatao 😊,severe
"Aise mat bolo, ajeeb lagta hai.",warning
"Tumse expect nahi tha, thoda behtar karo.",warning
Hi Interesting point — mujhe pasand aaya.,safe
"Arre Please bhai, thoda mature bano.",warning
"Arre Please bhai, thoda mature bano.",warning
"Hi Hey , shaam karo 🙂",safe
"Hello Great work, keep it up! 😒 Nice",safe
"Ye baat bilkul galat hai, soch lo. 😒",warning
"Kya bakwaas likhta hai tu, band kar. 😂",severe
Hello Can you explain this please? kya kar rahe ho? ,safe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
Ghatiya kaam kiya tumne.,warning
"Tumhara koi ilaaj nahi, bas ruk ja. Abhi!!",severe
Hello Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Ye baat bilkul galat hai, soch lo.",warning
Hello I agree with you on this point.,safe
"Aise mat bolo, ajeeb lagta hai. abhi 😂",warning
"Gandu aadmi, hat pagle. 😡",severe
"Itna bekaar kaam, tumhe sharam nahi aati? 😡",severe
Can you explain this please? kya kar rahe ho?  🙂,safe
"Gandu aadmi, hat pagle. 😒",severe
"Good job yaar, shandar!",safe
Arre Ghatiya kaam kiya tumne. 😂😂,warning
Tu bilkul chutiya hai.,severe
"Aise mat bolo, ajeeb lagta hai.",warning
Hello Can you explain this please? kya kar rahe ho? ,safe
"Bas ab aur sunna nahi, tum saale paagal ho. 👌",severe
"Ye baat bilkul galat hai, soch lo. 😡",warning
"Bakwas band kar, samajh nahi aata kya?",warning
Ghatiya kaam kiya tumne.,warning
Tera dimag kharab hai yaar.,severe
I agree with you on this point. 👍,safe
"Arey Bakwas band kar, samajh nahi aata kya?",warning
Ghatiya insaan ho tum.,severe
Tu bilkul chutiya hai. 😊,severe
"Please bhai, thoda mature bano. 🙄",warning
Tu bilkul chutiya hai. Abhi 😊,severe
Tu bilkul chutiya hai.,severe
"Great work, keep it up! 😒",safe
Ghatiya insaan ho tum.,severe
Arey Stop karo ye faltu posts.,warning
Tu bilkul chutiya hai.!,severe
"Good job yaar, shandar! 😡",safe
"Arey Ye baat bilkul galat hai, soch lo.",warning
Arre Jyada bakwaas mat kar yaar. bas 🙏,warning
"Gandu aadmi, hat pagle.",severe
"Kya bakwaas likhta hai tu, band kar. 👌",severe
Ghatiya insaan ho tum.,severe
"Bas ab aur sunna nahi, tum saale paagal ho. 😒",severe
"Arre Ye baat bilkul galat hai, soch lo.",warning
"Gandu aadmi, hat pagle.!!",severe
"Saala bakwas banda, hat ja. Saala 🙏",severe
"Itna bekaar kaam, tumhe sharam nahi aati?!",severe
"Saala bakwas banda, hat ja. 😡",severe
"Arre Ye baat bilkul galat hai, soch lo.",warning
"Please bhai, thoda mature bano. abhi 🙄",warning
"Hey Great work, keep it up! 😒 shandar",safe
"Hi Great work, keep it up! 😒",safe
"Chalo theek hai, par agli baar dhyaan rakho. 👍",warning
Interesting point — mujhe pasand aaya.,safe
"Arey Tu thoda sudhar, yaar.",warning
Tera dimag kharab hai yaar. 😡,severe
"Itna bekaar kaam, tumhe sharam nahi aati? 🙂",severe
"Please bhai, thoda mature bano.",warning
"Thanks for sharing, bahut useful hai.",safe
"Kya bakwaas likhta hai tu, band kar. Hatao 😂😂!!",severe
"Itna bekaar kaam, tumhe sharam nahi aati? 👌",severe
Tujhse badi bewakoofi kisi mein nahi. 🙄,severe
Ghatiya kaam kiya tumne. bas 🙂,warning
"Good job yaar, shandar!",safe
Ghatiya insaan ho tum. 😡!!,severe
Hi Can you explain this please? kya kar rahe ho?  😒,safe
Tujhse badi bewakoofi kisi mein nahi. 😂!!,severe
I agree with you on this point. 😂,safe
"Good job yaar, shandar! Nice",safe
"Hi Hey , shaam karo 🙂",safe
"Please bhai, thoda mature bano.",warning
"Great work, keep it up! 😒 🙏",safe
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
"Arey Aise mat bolo, ajeeb lagta hai. 🙂",warning
Hi Interesting point — mujhe pasand aaya. Thanks,safe
"Good job yaar, shandar!",safe
Interesting point — mujhe pasand aaya. 😒,safe
"Itna bekaar kaam, tumhe sharam nahi aati? 😒!",severe
Hi I agree with you on this point.,safe
Interesting point — mujhe pasand aaya.,safe
Tera dimag kharab hai yaar. 😂😂,severe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"Ye baat bilkul galat hai, soch lo.",warning
"Tu thoda sudhar, yaar.",warning
"Please bhai, thoda mature bano.",warning
Hi Useful info — saved it 🙏 awesome,safe
"Kya bakwaas likhta hai tu, band kar. 😊",severe
"Hi Good job yaar, shandar!",safe
"Aise mat bolo, ajeeb lagta hai.",warning
Tera dimag kharab hai yaar.,severe
Tera dimag kharab hai yaar. 👌,severe
Ghatiya kaam kiya tumne.,warning
"Itna bekaar kaam, tumhe sharam nahi aati? Saala!!!",severe
Interesting point — mujhe pasand aaya. 😂😂,safe
"Great work, keep it up! 😒 👍",safe
"This helped me a lot, thanks. badiya",safe
"Hi Great work, keep it up! 😒",safe
"Bas ab aur sunna nahi, tum saale paagal ho. 😊",severe
"Itna bekaar kaam, tumhe sharam nahi aati? 😂😂!",severe
Hello Can you explain this please? kya kar rahe ho?  😡,safe
"Please bhai, thoda mature bano. please 🙄",warning
Arre Jyada bakwaas mat kar yaar.,warning
"Tumhara koi ilaaj nahi, bas ruk ja. 😡",severe
"Itna bekaar kaam, tumhe sharam nahi aati? Saala 🙄",severe
"Hello This helped me a lot, thanks.",safe
Stop karo ye faltu posts. 🙄,warning
"Bakwas band kar, samajh nahi aata kya? 🙂",warning
"Gandu aadmi, hat pagle.",severe
"Aise mat bolo, ajeeb lagta hai.",warning
"Thanks for sharing, bahut useful hai. 👌",safe
Can you explain this please? kya kar rahe ho? ,safe
I agree with you on this point.,safe
Hello Interesting point — mujhe pasand aaya.,safe
Tera dimag kharab hai yaar. 🙏,severe
Hello I agree with you on this point. 😂😂,safe
Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Bakwas band kar, samajh nahi aata kya? 😂",warning
"Saala bakwas banda, hat ja.!",severe
"Arey Tu thoda sudhar, yaar. please 🙂",warning
"Arey Tumse expect nahi tha, thoda behtar karo.",warning
"Hello Good job yaar, shandar!",safe
"Bakwas band kar, samajh nahi aata kya?",warning
"Bakwas band kar, samajh nahi aata kya? 😊",warning
"Tumhara koi ilaaj nahi, bas ruk ja. 😒!!",severe
Hi Useful info — saved it 🙏,safe
"Itna bekaar kaam, tumhe sharam nahi aati? 😒!!",severe
Stop karo ye faltu posts.,warning
"Please bhai, thoda mature bano.",warning
"Kya bakwaas likhta hai tu, band kar.",severe
"Gandu aadmi, hat pagle.!",severe
Interesting point — mujhe pasand aaya. 👌,safe
"This helped me a lot, thanks.",safe
Tujhse badi bewakoofi kisi mein nahi. 🙏!,severe
Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Gandu aadmi, hat pagle. 👌",severe
Useful info — saved it 🙏,safe
Tu bilkul chutiya hai. 😒,severe
Hi Kya aap isko thoda aur detail mein bata sakte ho?,safe
Stop karo ye faltu posts.,warning
"Arey Tu thoda sudhar, yaar. thoda",warning
"Tumhara koi ilaaj nahi, bas ruk ja.!",severe
I agree with you on this point. 😡,safe
"Itna bekaar kaam, tumhe sharam nahi aati? 😒!!",severe
Interesting point — mujhe pasand aaya. 👍,safe
Tu bilkul chutiya hai.,severe
Hello I agree with you on this point. 😂😂,safe
I agree with you on this point. 😂,safe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
Stop karo ye faltu posts.,warning
"Arre Chalo theek hai, par agli baar dhyaan rakho.",warning
"Saala bakwas banda, hat ja. 🙏!",severe
"Kya bakwaas likhta hai tu, band kar. 😊!!!",severe
"Great work, keep it up! 😒",safe
Tera dimag kharab hai yaar. 🙄,severe
Kya aap isko thoda aur detail mein bata sakte ho? 😡,safe
"Arre Tu thoda sudhar, yaar.",warning
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
"This helped me a lot, thanks.",safe
"Arre Tu thoda sudhar, yaar. 🙂",warning
"Great work, keep it up! 😒",safe
"Arre Ye baat bilkul galat hai, soch lo.",warning
Hi Useful info — saved it 🙏,safe
Hello Interesting point — mujhe pasand aaya.,safe
Hi Can you explain this please? kya kar rahe ho? ,safe
Hello Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Ye baat bilkul galat hai, soch lo. 😊",warning
"Hello Hey , shaam karo 🙂 🙂",safe
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
"Arey Tu thoda sudhar, yaar.",warning
Hello I agree with you on this point.,safe
"Good job yaar, shandar!",safe
Arey Stop karo ye faltu posts. 😊,warning
"Good job yaar, shandar!",safe
Tera dimag kharab hai yaar. 👌!,severe
Jyada bakwaas mat kar yaar.,warning
"Gandu aadmi, hat pagle. 😂!",severe
"Hello Great work, keep it up! 😒 🙄",safe
Ghatiya kaam kiya tumne.,warning
"Hi Great work, keep it up! 😒 😂",safe
Tu bilkul chutiya hai. 👍,severe
"Aise mat bolo, ajeeb lagta hai.",warning
"Chalo theek hai, par agli baar dhyaan rakho.",warning
Tera dimag kharab hai yaar. 👍,severe
"Thanks for sharing, bahut useful hai.",safe
"Thanks for sharing, bahut useful hai.",safe
"Great work, keep it up! 😒",safe
Tera dimag kharab hai yaar. Bhag!,severe
"Aise mat bolo, ajeeb lagta hai. 😂",warning
Tujhse badi bewakoofi kisi mein nahi.,severe
Interesting point — mujhe pasand aaya.,safe
"Kya bakwaas likhta hai tu, band kar.",severe
"This helped me a lot, thanks. 👌",safe
"Hello Hey , shaam karo 🙂 😡",safe
Can you explain this please? kya kar rahe ho?  🙄,safe
"Ye baat bilkul galat hai, soch lo.",warning
"Bas ab aur sunna nahi, tum saale paagal ho. 😡!!",severe
"Hi This helped me a lot, thanks.",safe
Ghatiya kaam kiya tumne. abhi 🙂,warning
"Bakwas band kar, samajh nahi aata kya? 🙄",warning
"Tumse expect nahi tha, thoda behtar karo.",warning
Ghatiya insaan ho tum. 😒,severe
Can you explain this please? kya kar rahe ho?  😂😂,safe
"Itna bekaar kaam, tumhe sharam nahi aati?!",severe
"Tumse expect nahi tha, thoda behtar karo.",warning
"This helped me a lot, thanks. 😂😂",safe
"Itna bekaar kaam, tumhe sharam nahi aati? 🙂",severe
Arey Ghatiya kaam kiya tumne. abhi 🙏,warning
"Kya bakwaas likhta hai tu, band kar. 👌",severe
Hi I agree with you on this point.,safe
"Arre Please bhai, thoda mature bano. 🙏",warning
"Good job yaar, shandar! 😡",safe
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
"Arre Chalo theek hai, par agli baar dhyaan rakho. 😒",warning
Tera dimag kharab hai yaar.,severe
I agree with you on this point.,safe
Hello I agree with you on this point.,safe
"Saala bakwas banda, hat ja.",severe
Tera dimag kharab hai yaar. 😂😂,severe
"Arey Chalo theek hai, par agli baar dhyaan rakho. please 👌",warning
Arre Ghatiya kaam kiya tumne. 👌,warning
Hello Can you explain this please? kya kar rahe ho? ,safe
"Thanks for sharing, bahut useful hai. Thanks",safe
"Please bhai, thoda mature bano. 😂😂",warning
Ghatiya insaan ho tum. 😊!!,severe
"Gandu aadmi, hat pagle. Saala 😊!!!",severe
